"","min_2","max_other","macro_score","micro_T8","micro_T4","micro_Myeloid"
"NXN",0.0777717688189665,1.71,-1.63222823118103,0.25,1.15,0.17
"TIMM22",1.19705546492659,2.37,-1.17294453507341,0.25,0.53,2.16
"ABR",1.47454331913034,2.18,-0.70545668086966,0.21,1.66,1.96
"TUSC5",0,0,0,0.07,0.09,0
"YWHAE",3.94030700316836,5.59,-1.64969299683164,0.57,1.85,3.41
"CRK",1.46286908646003,3.26,-1.79713091353997,0.19,0.41,1.75
"MYO1C",1.12149061990212,4,-2.87850938009788,0.88,1.2,2.15
"INPP5K",1.11362969004894,2.78,-1.66637030995106,0.21,1.41,2.08
"PITPNA",0.803599912596963,1.59,-0.786400087403037,0.44,1.1,1.42
"SLC43A2",0.510225609089916,1.31037218147243,-0.80014657238251,0.26,0.93,3.59
"SCARF1",0.0209439528023599,2.98,-2.95905604719764,0.12,0.09,0.7
"RILP",0.780493827160494,2.2,-1.41950617283951,0.46,1.06,2.41
"PRPF8",1.69844820554649,2.6,-0.901551794453507,0.0699999999999998,1.02,2.12
"TLCD2",0.238246476565061,1.1,-0.861753523434939,0.3,0.31,1.11
"WDR81",0.556043373757238,1.59,-1.03395662624276,0.38,0.83,1.47
"SERPINF2",0.0910242543428384,1.07,-0.978975745657162,0.08,2.08,4.75
"SERPINF1",0.511563421828909,7.37,-6.85843657817109,0.53,1.07,3.49
"SMYD4",0.63375,1.92,-1.28625,0.42,0.76,1.18
"RPA1",1.35788743882545,2.48,-1.12211256117455,0.38,1.18,1.65
"RTN4RL1",0,0.34,-0.34,0,0,0.13
"DPH1",0.0278548123980424,0.172591687041565,-0.144736874643522,0.23,0.18,0.07
"OVCA2",0,0,0,0,0,0.01
"HIC1",0.207157216213263,2.01,-1.80284278378674,0.49,0.33,0.5
"SMG6",0.685240619902121,1.97,-1.28475938009788,0.41,2.05,1.27
"SRR",0.49038948978477,1.05,-0.55961051021523,0.58,0.89,1.93
"TSR1",0.857824225122349,1.48,-0.622175774877651,0.43,0.61,1.25
"SGSM2",0.582809951060359,1.51,-0.927190048939641,0.64,0.89,0.74
"MNT",0.707383371572162,1.59,-0.882616628427838,0.45,1.12,1.22
"METTL16",0.601945350734095,1.66,-1.05805464926591,0.72,0.82,0.93
"PAFAH1B1",2.47883972267537,3.48,-1.00116027732463,0.43,0.54,1.42
"CLUH",0.616865508576423,1.07,-0.453134491423577,0.38,0.63,0.85
"RAP1GAP2",0.0862012454932809,1.99,-1.90379875450672,0.1,0.34,0.78
"OR1E1",0,0.0106900298831839,-0.0106900298831839,0,0,0
"SPATA22",0.014094616639478,0.05,-0.035905383360522,0.08,0.11,0.03
"ASPA",0,0.9,-0.9,0.03,0.18,0
"TRPV3",0.056847471451876,0.48,-0.423152528548124,0.15,0.09,0.54
"SHPK",0.179184339314845,0.6,-0.420815660685155,0.28,0.39,1.04
"CTNS",0.478018136130231,0.81,-0.33198186386977,0.34,0.87,1.21
"TAX1BP3",2.03597181252049,4.39,-2.35402818747951,0.51,1.47,1.22
"P2RX5-TAX1BP3",0.040108075040783,0.529239337136648,-0.489131262095865,0.3,0.33,0.11
"EMC6",2.88824225122349,3.42,-0.531757748776509,0.2,0.52,0.39
"P2RX5",0.249396411092985,3.02804400977995,-2.77864759868697,0.69,0.67,1.28
"ITGAE",2.10081769983687,3.44,-1.33918230016313,0.85,0.85,3.29
"GSG2",0.0666680261011419,0.24,-0.173331973898858,0.7,0.29,0.34
"CAMKK1",0.195197749371791,1.24,-1.04480225062821,0.35,0.31,0.81
"P2RX1",0.00781492406861138,1.23443901113828,-1.22662408706967,0.02,0.02,2.94
"ATP2A3",0.593601141924959,2.19575930453681,-1.60215816261185,0.33,1.16,2.05
"ZZEF1",0.877728384991843,1.93,-1.05227161500816,0.39,1.06,2.05
"CYB5D2",1.13203303425775,2.94,-1.80796696574225,0.71,0.57,1.52
"ANKFY1",1.06609298531811,1.65,-0.583907014681892,0.66,1.54,1.53
"UBE2G1",1.43194127243067,2.42,-0.988058727569331,0.62,2.04,1.39
"SPNS3",0.248211663947798,1.39,-1.1417883360522,0.42,1.28,0.65
"SPNS2",0.0614541680323391,2.47,-2.40854583196766,0.16,0.16,0.3
"MYBBP1A",0.347771207177814,1.74,-1.39222879282219,0.66,0.81,0.68
"GGT6",0.00368270799347471,0.0822575387123064,-0.0785748307188317,0.18,0.33,0.01
"SMTNL2",0,0.62,-0.62,0,0,0.02
"ALOX15",0.0147918715175352,0.17,-0.155208128482465,0,0.13,0.42
"PELP1",0.684873572593801,1.33,-0.645126427406199,0.32,0.42,1.65
"ARRB2",3.46994318802578,4.27,-0.800056811974216,0.23,2.03,5.54
"MED11",1.80376427406199,2.46,-0.65623572593801,0.31,0.41,2.44
"CXCL16",0.657341308860483,2.17,-1.51265869113952,0.6,0.96,2.05
"ZMYND15",0.0195935758767617,0.09,-0.0704064241232383,0.03,0.06,1.53
"TM4SF5",0,0,0,0,0.07,0
"VMO1",0.253181470556102,0.54,-0.286818529443898,0.35,0.42,5.21
"GLTPD2",0.0165912815470338,0.12,-0.103408718452966,0.09,0,0.31
"PSMB6",4.26576860045887,4.79,-0.524231399541134,0.59,1.42,1.82
"RP11-81A22.5",0.087701846389162,0.07,0.017701846389162,0.17,0.3,0.3
"PLD2",0.451069048399432,1.51,-1.05893095160057,0.28,0.5,1.45
"MINK1",1.05339997814924,1.79,-0.736600021850759,0.23,1.26,1.87
"CHRNE",0.189844859608871,0.63,-0.440155140391129,0.41,0.51,1.05
"C17orf107",0.152858625587239,0.23,-0.0771413744127609,0.17,0.56,0.69
"GP1BA",0.0777079934747145,0.13,-0.0522920065252855,0.71,0.48,0.36
"SLC25A11",2.80137846655791,2.96,-0.158621533442088,0.82,0.72,2.98
"RNF167",2.30483482871126,4.33,-2.02516517128874,0.31,1.7,0.71
"PFN1",7.43380203212062,7.98,-0.546197967879385,0.51,1.51,2.29
"ENO3",0.314816999890746,0.2,0.114816999890746,0.16,0.42,1.98
"SPAG7",3.61741341636622,3.88,-0.262586583633781,0.74,0.91,1.66
"CAMTA2",0.608548123980424,1.6,-0.991451876019576,0.89,1.4,0.75
"INCA1",0.0265823817292007,0.34,-0.313417618270799,0.13,0.11,0.06
"KIF1C",0.666788336052202,2.4,-1.7332116639478,0.22,0.91,0.82
"SLC52A1",0.0441598694942904,0.01,0.0341598694942904,0.51,0.42,1.38
"ZFP3",0.114651305057096,0.37,-0.255348694942904,0.23,0.43,0.23
"ZNF232",0.35048735725938,1.06,-0.70951264274062,0.42,0.91,1.05
"USP6",0.00368270799347471,0.07,-0.0663172920065253,0,0.1,0.01
"ZNF594",0.0458809135399674,0.551434392828036,-0.505553479288068,0.36,2.79,0.1
"SCIMP",0.15685731454168,2.63937245313773,-2.48251513859605,0.13,0.32,4.98
"RABEP1",1.72063825448613,2.18,-0.459361745513866,0.76,1.31,2.09
"NUP88",0.622245106035889,2.026579733768,-1.40433462773211,0.36,2.01,1.37
"RPAIN",2.47981443719413,3.51,-1.03018556280587,0.24,1.87,3.6
"C1QBP",3.49468189233279,4.45,-0.955318107667211,0.19,0.42,2.62
"DHX33",0.526097063621533,1.91,-1.38390293637847,0.42,2.54,0.88
"DERL2",2.53525897226754,3.28,-0.744741027732464,0.25,0.47,2.76
"MIS12",0.661592577487765,1.63,-0.968407422512235,0.18,1.75,1.03
"NLRP1",0.746298939641109,2.79,-2.04370106035889,0.24,0.61,1.03
"WSCD1",0.00736541598694943,1.01,-1.00263458401305,0,0.21,0.02
"AIPL1",0,0,0,0.03,0,0
"FAM64A",0.162979200652529,0.312537353979897,-0.149558153327368,0.62,0.09,0.48
"PITPNM3",0.00140281874795149,0.4,-0.398597181252049,0,0.03,0.04
"KIAA0753",0.191139885807504,0.72,-0.528860114192496,0.18,0.43,0.5
"TXNDC17",3.51379602316181,3.93,-0.416203976838195,0.68,2.56,1.42
"MED31",1.84434543230016,2.88,-1.03565456769984,0.23,2.36,2.27
"SLC13A5",0,0,0,0.03,0.16,0
"XAF1",2.5422308319739,3.6,-1.0577691680261,1.7,1.79,3.81
"FBXO39",0,0.09,-0.09,0,0,0
"TEKT1",0.0192169657422512,0.19,-0.170783034257749,0,0.39,0.04
"ALOX12",0,0,0,0,0,0.01
"RNASEK",1.54558727569331,1.98,-0.434412724306688,0.47,1.96,1.72
"RNASEK-C17orf49",0.0931126406642631,0.38,-0.286887359335737,0.15,0.15,0.87
"C17orf49",1.14578389599039,1.94,-0.794216104009614,1.17,1.18,2.34
"BCL6B",0.0172484431333989,3.05,-3.0327515568666,0.03,0.1,0.05
"SLC16A13",0.118723491027732,0.457370279815268,-0.338646788787535,0.54,0.77,0.32
"SLC16A11",0.00670065252854812,0.64,-0.633299347471452,0.15,1.51,0.01
"CLEC10A",0.0951185403692778,0.3,-0.204881459630722,0.19,0.13,3.44
"ASGR2",0.0111307767944936,0.187522412387938,-0.176391635593444,0,0.06,0.97
"ASGR1",0.0754064241232383,1.36,-1.28459357587676,0.34,0.14,3.02
"DLG4",0.0859494154921884,0.64,-0.554050584507812,0.13,0.12,0.49
"ACADVL",3.32787118977384,4.13,-0.802128810226155,0.5,0.57,1.77
"DVL2",0.742820146818923,1.78,-1.03717985318108,0.8,1.53,0.95
"PHF23",1.47470432300163,1.97,-0.495295676998369,0.1,1.87,1.43
"GABARAP",2.39958101169016,3.54,-1.14041898830984,1.06,1.85,3.12
"CTDNEP1",2.23213208784005,2.7,-0.467867912159948,0.35,0.99,3.78
"ELP5",1.87194127243067,2.35,-0.478058727569331,0.55,0.75,1.36
"CLDN7",1.34459029826286,2.11088834555827,-0.766298047295408,1.47,1.68,1.86
"SLC2A4",0,0.19,-0.19,0,0,0
"YBX2",0.00224306688417618,0.00657973376799783,-0.00433666688382164,0.02,0.26,0.01
"EIF5A",3.78113514694636,3.96,-0.178864853053644,1.26,1.7,1.95
"GPS2",1.03759380097879,1.49,-0.452406199021207,0.34,1.75,1.84
"RP11-542C16.2",0,0.08,-0.08,0.04,0.03,0
"NEURL4",0.163788743882545,0.87,-0.706211256117455,0.33,0.58,0.21
"ACAP1",1.90643148450245,5.3,-3.39356851549755,0.13,0.32,1.69
"KCTD11",0.64143122473506,1.24,-0.59856877526494,0.67,0.65,1.03
"TMEM95",0.0147308319738989,0,0.0147308319738989,0.09,0.02,0.04
"TNK1",0.0128609298531811,0.557696278185276,-0.544835348332095,0.27,0.34,0.55
"TMEM256-PLSCR3",0.0456606851549755,0.14,-0.0943393148450245,0.09,0.13,0.65
"TMEM256",2.78448613376835,3.27365661505026,-0.489170481281905,0.48,0.91,0.82
"NLGN2",0.0697899673735726,1.12,-1.05021003262643,0.11,0.63,0.3
"SPEM1",0,0.06,-0.06,0,0,0
"TMEM102",0.59344616639478,1,-0.40655383360522,0.93,1.18,1.74
"FGF11",0.0762192723697148,0.24,-0.163780727630285,0.06,0.28,0.59
"CHRNB1",0.970970636215335,1.68,-0.709029363784665,0.72,1.33,2.36
"ZBTB4",1.07505505709625,1.83,-0.754944942903752,0.33,1.68,1.23
"SLC35G6",0.00178425774877651,0.05,-0.0482157422512235,0.02,0,0.25
"POLR2A",2.03731443719413,3.31,-1.27268556280587,0.43,1.97,2.5
"TNFSF12",1.5296116027532,2.33,-0.800388397246804,0.21,0.45,2.57
"TNFSF13",0.0181492406861138,0.01,0.00814924068611384,0.04,0.06,0.31
"SENP3",0.335,0.485101874490628,-0.150101874490628,0.38,0.59,0.42
"SENP3-EIF4A1",0,0,0,0,0,0
"EIF4A1",4.1100469004894,5.37,-1.2599530995106,0.34,0.430000000000001,1.73
"CD68",1.42600021850759,3.21,-1.78399978149241,0.84,0.88,4.76
"MPDU1",2.16043433931485,2.61,-0.449565660685155,1.11,0.93,1.09
"SOX15",0.0101332896318147,0.37,-0.359866710368185,0.04,0,0.13
"FXR2",0.354241435562806,1.29,-0.935758564437194,0.1,0.88,1.27
"SHBG",0,0.13,-0.13,0,0,0.04
"SAT2",3.27909920244729,3.81,-0.530900797552715,0.1,0.77,2.03
"ATP1B2",0.0302906150988747,0.87,-0.839709384901125,0.09,0.25,0.25
"TP53",1.33981647634584,2.12,-0.78018352365416,0.87,1.83,1.84
"WRAP53",0.545097879282219,1.38,-0.834902120717781,0.43,1.02,1.24
"EFNB3",0,0.55,-0.55,0.01,0,0
"DNAH2",0.0699714518760196,0.25,-0.18002854812398,0.2,0.17,0.19
"KDM6B",1.69852725882224,2.61,-0.911472741177756,0.41,2.17,2.5
"TMEM88",0.102368076040642,3.54,-3.43763192395936,0.21,0.27,0.73
"NAA38",3.6441144979788,4.71,-1.0658855020212,0.5,0.74,2.04
"CYB5D1",0.309402528548124,0.53,-0.220597471451876,0.42,0.6,0.45
"CHD3",0.853529771615008,1.99,-1.13647022838499,0.18,0.47,2.96
"AC025335.1",0.294112969004894,0.8,-0.505887030995106,0.47,1.31,0.32
"KCNAB3",0.080560766721044,0.36,-0.279439233278956,0.16,0.23,0.42
"RP11-1099M24.7",0,0,0,0.03,0,0
"TRAPPC1",4.88397838499184,5.21,-0.326021615008156,0.53,1.52,0.63
"CNTROB",0.686061946902655,0.74,-0.0539380530973451,0.29,0.77,0.95
"GUCY2D",0.0146563968097891,0.16346644933442,-0.148810052524631,0.19,0,0.48
"ALOX15B",0.0669654758002841,0.44,-0.373034524199716,0.18,0.13,2.2
"ALOX12B",0,0.0235180657430046,-0.0235180657430046,0.06,0,0
"ALOXE3",0,0.04,-0.04,0,0.04,0
"HES7",0.0298399431880258,0.57,-0.540160056811974,0.07,0.05,0.11
"PER1",1.65968862667978,3.32,-1.66031137332022,0.53,2.11,1.37
"VAMP2",3.35805668841762,5.71,-2.35194331158238,0.25,0.430000000000001,1.7
"TMEM107",2.36480225062821,2.72,-0.355197749371791,0.49,1.26,3.25
"AURKB",0.436482463295269,0.5,-0.0635175367047309,2.41,0.47,0.6
"CTC1",0.453931484502447,0.93,-0.476068515497553,0.81,1.82,0.81
"PFAS",0.194121125611746,0.428850855745721,-0.234729730133976,0.26,0.46,0.27
"SLC25A35",0.359686987872829,0.66,-0.300313012127171,0.27,0.34,0.58
"RANGRF",1.81909053833605,2.55106492800869,-0.731974389672641,0.17,0.62,2.37
"ARHGEF15",0.0138976291926144,3.3,-3.28610237080739,0.01,0.07,0.08
"KRBA2",0.116529363784666,0.42,-0.303470636215334,0.21,0.36,0.8
"RP11-849F2.7",0,0.21,-0.21,0.03,0.29,0
"RPL26",7.44559951060359,8.33396631350177,-0.888366802898176,0.69,0.85,2.14
"RNF222",0,0.21,-0.21,0.17,0.04,0
"NDEL1",1.36453099510604,2.06,-0.695469004893964,0.21,1.98,2.61
"MYH10",0.0600061174551387,3.19,-3.12999388254486,0.33,0.28,0.49
"CCDC42",0.00224306688417618,0,0.00224306688417618,0.21,0.06,0.01
"SPDYE4",0,0,0,0,0,0
"MFSD6L",0.00729159838304381,0.0381472425971204,-0.0308556442140765,0.06,0,0.04
"PIK3R6",0.167402490986562,0.464569410486281,-0.297166919499719,0.72,0.03,2.48
"PIK3R5",1.09823001631321,1.97,-0.871769983686786,0.74,1.55,1.92
"NTN1",0.00224243417458757,0.24,-0.237757565825412,0.01,0,0.62
"STX8",2.95120343056921,3.65,-0.698796569430788,0.28,1.84,1.78
"CFAP52",0.00448613376835237,0.053094267861994,-0.0486081340936417,0,0.15,0.02
"USP43",0.00935212498634328,0.2,-0.190647875013657,0,0.2,0.03
"GLP2R",0,0,0,0,0,0
"RCVRN",0,0,0,0,0,0.2
"GAS7",0.358314760187917,2.23,-1.87168523981208,0.58,0.17,1.47
"MYH13",0,0.05,-0.05,0,0,0
"MYH3",0.0607218597063621,0.53,-0.469278140293638,0.12,0.4,0.12
"SCO1",1.40373572593801,2.02,-0.61626427406199,0.52,0.73,1.83
"ADPRM",0.743631729200652,1.72655256723716,-0.982920838036512,0.33,1.4,2.28
"TMEM220",0.139555337047962,1.18,-1.04044466295204,0.22,0.35,2.1
"LINC00675",0.0380345241997159,0.29,-0.251965475800284,0.04,0.44,0.17
"PIRT",0,0,0,0,0,0
"SHISA6",0,0.11,-0.11,0,0,0
"DNAH9",0.00736541598694943,0.04,-0.0326345840130506,0,0.09,0.02
"ZNF18",0.27906810766721,1.29,-1.01093189233279,0.17,1.08,0.37
"MAP2K4",0.659245513866232,1.25,-0.590754486133768,0.64,2.72,1.18
"MYOCD",0,0.45,-0.45,0,0,0
"ARHGAP44",0.0860950244698205,0.67,-0.58390497553018,0.32,0.68,0.57
"ELAC2",1.14455138662316,1.72,-0.575448613376835,0.26,0.37,1.58
"HS3ST3A1",0,0.6,-0.6,0,0,0.02
"COX10",0.545785073409462,1.33,-0.784214926590538,0.5,1.68,0.75
"HS3ST3B1",0.540263050570963,2.28,-1.73973694942904,0.88,2.86,1.07
"PMP22",0.370183546378237,5.54,-5.16981645362176,0.64,0.63,4.8
"TEKT3",0.00349065880039331,0.21,-0.206509341199607,0.03,0,0.15
"CDRT4",0.0110481239804241,0.06,-0.0489518760195759,0.11,0.13,0.03
"TVP23C-CDRT4",0,0.22,-0.22,0.3,0.22,0
"TVP23C",0.255725938009788,0.68,-0.424274061990212,0.16,0.9,1.2
"CDRT1",0,0.11,-0.11,0,0.08,0
"RP11-385D13.1",0,0,0,0,0,0
"TRIM16",0.453181076672104,1.17,-0.716818923327895,0.35,1.91,0.8
"TBC1D26",0,0,0,0,0,0
"ADORA2B",0.084024363596635,0.377256180385765,-0.29323181678913,0.21,0.2,0.79
"ZSWIM7",2.1343089697367,2.57564520510731,-0.44133623537061,0.15,1.49,2.75
"TTC19",1.82576672104405,4.04,-2.21423327895595,0.43,0.55,2.76
"NCOR1",2.67744290375204,4.3,-1.62255709624796,0.37,1.73,2.93
"PIGL",0.368890701468189,0.99,-0.621109298531811,0.25,1.08,0.48
"CENPV",0.247134991843393,0.88,-0.632865008156607,0.37,0.68,0.88
"UBB",6.82043230016313,7.44,-0.619567699836867,0.52,0.680000000000001,1.16
"TRPV2",1.95885399673736,2.43,-0.471146003262643,0.51,1.16,2.76
"LRRC75A",0.46675163132137,0.83,-0.36324836867863,0.33,1.27,5.11
"ZNF287",0.124749184339315,0.71,-0.585250815660685,0.53,0.74,0.85
"ZNF624",0.264467781402936,0.76,-0.495532218597064,0.25,0.76,1.64
"CCDC144A",0.112691680261011,0.47,-0.357308319738989,0.41,0.51,0.52
"RP11-219A15.1",0.0456035889070147,0.25,-0.204396411092985,0.19,0.21,0.08
"TNFRSF13B",0.112202283849918,3.6819478402608,-3.56974555641088,0.19,1.99,0.44
"MPRIP",0.90510603588907,3.01,-2.10489396411093,0.61,0.62,1.15
"PLD6",0.171682300163132,0.585017658245042,-0.41333535808191,0.18,0.78,0.48
"FLCN",1.33260195758564,1.58,-0.247398042414356,0.9,0.98,1.51
"COPS3",2.26203507340946,2.71,-0.447964926590538,0.33,1.05,1.49
"NT5M",0.0274582104228122,0.0201955990220049,0.0072626114008073,0.08,0.08,0.08
"MED9",0.398531810766721,0.98,-0.581468189233279,0.25,1.22,0.76
"RASD1",0.785672920065253,3.11,-2.32432707993475,0.8,2.36,1.08
"PEMT",0.949919698459521,2.09,-1.14008030154048,0.55,2.73,5.03
"RAI1",0.228191272430669,1.06,-0.831808727569331,0.02,1.2,0.59
"SREBF1",0.766308314213919,1.55,-0.783691685786081,0.34,0.96,1.5
"TOM1L2",0.493011827079935,1.77,-1.27698817292007,0.68,1.12,0.63
"ATPAF2",1.53749317163771,2.22171692474871,-0.684223753110995,0.12,0.65,2.43
"GID4",0.598123980424143,1,-0.401876019575857,0.29,1.77,0.63
"DRG2",1.38159461663948,2.36,-0.978405383360522,0.64,2.54,1.53
"MYO15A",0.0599836867862969,0.3,-0.240016313213703,0.15,0.12,0.14
"ALKBH5",1.95257340946166,3.02,-1.06742659053834,0.48,0.63,2.66
"LLGL1",0.265636215334421,0.96,-0.694363784665579,0.53,0.94,0.4
"FLII",2.20132748776509,2.75,-0.54867251223491,0.76,1.06,3.14
"MIEF2",0.215466965742251,0.78,-0.564533034257749,0.51,0.94,0.5
"TOP3A",0.530369086460033,1.1,-0.569630913539968,0.66,1.29,0.83
"SMCR8",0.66758439855785,0.82,-0.15241560144215,0.3,1.54,1.04
"SHMT1",0.953315660685155,1.11,-0.156684339314845,0.73,1.34,1.37
"EVPLL",0,0,0,0.05,0,0
"LGALS9C",0.0265361083797662,0.02,0.0065361083797662,0.08,0.09,0.31
"FAM106A",0.00224306688417618,0.09,-0.0877569331158238,0.03,0.09,0.01
"ZNF286B",0.0475448613376835,0.25,-0.202455138662316,0.32,0.2,0.1
"TRIM16L",0.181535481239804,0.95,-0.768464518760196,0.16,0.66,0.22
"FBXW10",0,0,0,0,0,0
"TVP23B",0.817402120717781,1.39325455039391,-0.575852429676133,0.3,1.53,1.64
"PRPSAP2",1.1544616639478,2.09,-0.935538336052202,0.42,2.23,1.39
"SLC5A10",0,0,0,0,0,0
"FAM83G",0.10577691680261,0.47,-0.36422308319739,0.33,0.48,0.42
"GRAP",0.339045676998369,2.13,-1.79095432300163,0.34,1.88,0.68
"EPN2",0.229926590538336,2.29,-2.06007340946166,0.45,0.64,1.04
"B9D1",0.159497432535781,1.03,-0.870502567464219,0.19,0.28,0.31
"MAPK7",0.694644925161149,1.49,-0.795355074838851,0.31,1.92,1.08
"MFAP4",0.142779363784666,6.29,-6.14722063621533,0.21,0.29,0.23
"RNF112",0,0.33,-0.33,0,0,0.02
"SLC47A1",0.0328356822899596,0.19,-0.15716431771004,0.11,0.33,0.7
"ALDH3A2",1.42666065770786,1.63,-0.203339342292145,0.7,0.94,1.8
"SLC47A2",0.0059257748776509,0.0406845965770171,-0.0347588216993662,0.07,0.03,0.01
"ALDH3A1",0.104150551731673,0.282382504754143,-0.17823195302247,0.12,0.35,0.3
"ULK2",0.371623164763458,0.74,-0.368376835236542,0.28,0.81,0.64
"AKAP10",1.47607871125612,1.86,-0.383921288743883,0.44,0.86,2.46
"SPECC1",0.523172183983393,1.74,-1.21682781601661,0.41,0.95,3.49
"LGALS9B",0.0143035070468699,0,0.0143035070468699,0.08,0.03,0.04
"CCDC144NL",0.0103833605220228,0.13,-0.119616639477977,0.24,0.16,0.02
"USP22",1.41200652528548,2.72,-1.30799347471452,0.51,0.35,2.02
"DHRS7B",1.36972063621533,2.72,-1.35027936378467,0.24,0.74,1.75
"TMEM11",2.00655179445351,2.79,-0.783448205546493,0.31,2.3,2.24
"NATD1",0.113868270799347,0.63,-0.516131729200653,0.46,0.49,0.2
"MAP2K3",2.41598898858075,3.38,-0.964011011419249,0.88,1.8,3.39
"KCNJ12",0,0.46,-0.46,0.01,0.02,0
"C17orf51",0.0718026101141925,0.84,-0.768197389885807,0.34,1.9,0.22
"KCNJ18",0,0,0,0,0,0
"MTRNR2L1",1.49592169657423,2.27,-0.774078303425775,0.36,0.9,2.37
"WSB1",4.37389544411668,5.42,-1.04610455588332,0.220000000000001,0.72,4.96
"KSR1",0.542705954323002,1.31,-0.767294045676998,0.34,1.01,0.74
"AC015688.3",0,0,0,0,0,0
"LGALS9",2.6785573036163,3.49,-0.8114426963837,2.05,1.27,4.16
"NOS2",0,0.09,-0.09,0,0,0
"LYRM9",0.838270799347472,1.55237978810106,-0.714108988753588,0.5,1.69,2.07
"NLK",0.641502854812398,1.49,-0.848497145187602,0.37,0.73,0.69
"TMEM97",0.434606443719413,0.8,-0.365393556280587,1.06,0.89,1.28
"IFT20",2.59864804241436,3.26,-0.661351957585644,0.22,2,2.56
"TNFAIP1",0.812816068515497,3.21,-2.3971839314845,0.44,0.62,2.93
"POLDIP2",2.36557096247961,2.73,-0.364429037520392,0.65,0.37,3.35
"TMEM199",1.97321315415711,1.93,0.043213154157107,0.57,1.92,2.15
"SARM1",0.220711663947798,0.76,-0.539288336052202,0.09,1.23,0.77
"VTN",0.0278564405113078,0.22,-0.192143559488692,0.03,0.18,0.81
"SLC46A1",0.0350316836010051,0.51,-0.474968316398995,0.08,0.17,1.11
"RP11-192H23.4",0.0578711256117455,0.0406221135560989,0.0172490120556466,0.18,0.16,0.1
"SLC13A2",0,0,0,0,0,0
"FOXN1",0,0,0,0,0,0
"UNC119",1.96801794453507,2.49553653898397,-0.527518594448898,0.5,2.69,2.73
"PIGS",1.43391109298532,2.33,-0.896088907014682,0.78,0.68,1.68
"ALDOC",1.41934747145188,1.86,-0.440652528548124,0.74,0.47,2.84
"SPAG5",0.15182911908646,0.29,-0.13817088091354,0.9,0.6,0.31
"SGK494",0.510797308319739,0.65,-0.139202691680261,1.17,1.67,0.69
"KIAA0100",0.98059339314845,1.71,-0.72940660685155,0.64,0.31,1.1
"SDF2",2.4062969004894,3.45,-1.0437030995106,0.51,2.1,2.35
"SUPT6H",1.49245717781403,2.33,-0.837542822185971,0.7,0.8,2.3
"PROCA1",0.375933931484502,0.62,-0.244066068515498,0.38,0.54,0.89
"RAB34",1.25886594559161,4.3,-3.04113405440839,0.79,0.71,3.49
"RPL23A",7.31468189233279,8.99377343113284,-1.67909153880005,0.91,0.83,1.29
"TLCD1",0.338138254486134,0.758429774517794,-0.42029152003166,0.75,0.65,0.62
"NEK8",0.337748776508972,1.41280630263515,-1.07505752612618,0.38,1.03,0.6
"TRAF4",0.803792822185971,1.86,-1.05620717781403,0.77,1.51,1.18
"FAM222B",0.735997145187602,1.58,-0.844002854812398,0.37,1.07,0.93
"ERAL1",1.27805668841762,1.81,-0.531943311582382,0.42,1.65,2.21
"FLOT2",1.57265293637847,2.21,-0.637347063621533,0.57,1.44,1.88
"DHRS13",0.435662724306688,0.933789731051345,-0.498127006744656,0.44,1.06,0.84
"PHF12",0.736729200652529,1.46,-0.723270799347471,0.43,1.81,1.13
"PIPOX",0.0552567464219382,0.14,-0.0847432535780619,0.08,0.21,0.62
"SEZ6",0.100061174551387,0.89,-0.789938825448613,0.73,1.81,1.37
"MYO18A",0.138089314845024,0.87,-0.731910685154975,0.18,0.41,0.59
"TIAF1",0.0569540041516443,0.174167345829938,-0.117213341678293,0.03,0.21,0.57
"NUFIP2",2.1897471451876,2.95,-0.760252854812399,0.44,1.03,2.76
"TAOK1",1.8805383360522,2.93,-1.0494616639478,0.44,1.67,2.3
"ABHD15",0.648915171288744,1.93,-1.28108482871126,0.68,0.9,0.89
"TP53I13",1.64131525285481,2.85,-1.20868474714519,0.22,2.23,2.46
"GIT1",0.599298531810767,2.64,-2.04070146818923,0.55,0.44,1.21
"ANKRD13B",0.0341150081566069,0.56,-0.525884991843393,0.16,0.16,0.07
"CORO6",0.0698083197389886,0.45,-0.380191680261011,0.16,0.37,0.4
"SSH2",1.76256729200653,2.8,-1.03743270799347,0.6,1.46,2.05
"EFCAB5",0.0191046651371135,0.21,-0.190895334862886,0.04,0.06,0.11
"NSRP1",2.41331566068515,3.81,-1.39668433931485,0.42,1.59,3.6
"SLC6A4",0.0127365415986949,1.22,-1.20726345840131,0.04,0.08,0.03
"BLMH",1.08185358890701,2.14,-1.05814641109299,0.56,0.6,1.54
"TMIGD1",0,0,0,0,0,0
"CPD",2.04444127243067,3.58,-1.53555872756933,0.13,2.24,2.45
"GOSR1",1.73680668841762,2.28,-0.543193311582382,0.35,1.18,1.97
"TBC1D29",0,0.0406221135560989,-0.0406221135560989,0,0,0
"CRLF3",1.46654363784666,2.52,-1.05345636215334,0.41,0.53,1.07
"ATAD5",0.420244698205546,0.796093452866069,-0.375848754660523,1.28,0.88,5.27
"TEFM",0.892807911908646,1.64,-0.747192088091354,0.46,1.34,1.41
"ADAP2",0.187522123893805,2.07,-1.88247787610619,0.19,0.59,3.62
"RNF135",1.17153064568994,1.87,-0.698469354310062,0.37,1.01,1.36
"NF1",1.41915171288744,2.49,-1.07084828711256,0.56,1.39,1.74
"OMG",0.271592374084999,1.13,-0.858407625915,0.42,0.53,2.06
